transaction_id,customer_id,payment_date,amount,payment_method,payment_status
609,2844,2024-08-31,2321,Card,Paid
610,3216,2024-02-22,1421,Wallet,Paid
611,12817,2025-01-31,686,Wallet,Paid
612,9390,2024-03-29,741,UPI,Paid
613,7023,2024-10-21,1475,Card,Paid
614,6623,2023-02-12,1893,Wallet,Paid
615,2058,2024-02-05,1517,Wallet,Paid
616,10811,2023-08-06,1600,Card,Paid
617,1959,2025-01-13,518,Net Banking,Paid
618,9450,2025-01-23,1196,Card,Paid
619,14470,2024-05-18,1007,UPI,Paid
620,5486,2024-07-06,315,UPI,Paid
621,1713,2024-01-21,631,Net Banking,Failed
622,6143,2024-02-09,1872,Card,Failed
623,9065,2023-10-20,1577,UPI,Failed
624,661,2024-09-24,1961,Net Banking,Late
625,3984,2025-01-17,1027,UPI,Paid
626,3225,2024-07-18,871,Wallet,Paid
627,8615,2025-05-27,1025,Wallet,Paid
628,10788,2025-04-11,2213,UPI,Paid
629,13931,2025-03-21,865,UPI,Paid
630,9378,2023-11-25,2174,Card,Paid
631,2376,2024-04-10,1619,Wallet,Paid
632,12302,2023-05-31,2222,Net Banking,Paid
633,12217,2024-07-19,695,Net Banking,Paid
634,2097,2023-07-19,766,UPI,Paid
635,11607,2023-04-22,757,UPI,Paid
636,3660,2023-11-20,1691,Card,Late
637,14932,2024-12-31,1371,Net Banking,Paid
638,572,2023-02-20,2144,UPI,Paid
639,10584,2024-01-05,815,Net Banking,Late
640,14797,2025-02-27,937,UPI,Late
641,6817,2024-06-17,1509,Wallet,Failed
642,10914,2023-02-17,1570,UPI,Paid
643,8954,2025-05-10,1551,Net Banking,Late
644,2848,2025-05-16,1527,Card,Paid
645,11498,2024-06-18,2358,Wallet,Paid
646,1463,2024-06-01,456,Net Banking,Paid
647,1309,2023-05-12,1221,Wallet,Paid
648,3995,2023-08-16,1640,Net Banking,Paid
649,4734,2024-10-02,1820,Net Banking,Paid
650,13041,2024-12-15,1056,UPI,Paid
651,3926,2024-11-19,945,Wallet,Failed
652,6855,2024-06-12,1497,UPI,Late
653,11591,2025-03-26,944,Net Banking,Paid
654,6621,2024-07-22,1286,Card,Paid
655,872,2025-04-23,631,Net Banking,Late
656,6286,2025-06-16,367,Card,Late
657,11254,2024-01-28,1474,Net Banking,Paid
658,4604,2024-09-22,407,Card,Paid
659,8066,2023-05-30,1290,Wallet,Paid
660,7,2024-10-17,358,Net Banking,Paid
661,11089,2024-10-19,1774,Wallet,Paid
662,9377,2023-11-14,419,Wallet,Paid
663,12310,2023-12-28,2159,Net Banking,Paid
664,13582,2024-09-05,1669,Net Banking,Paid
665,11190,2023-08-21,1257,Wallet,Paid
666,11393,2023-12-29,1843,Card,Late
667,7112,2023-02-02,1979,Card,Paid
668,2089,2024-02-19,1605,Net Banking,Paid
669,6139,2023-10-04,1979,Wallet,Late
670,3613,2025-02-23,1919,UPI,Paid
671,13137,2024-03-02,1558,Net Banking,Late
672,12123,2024-01-05,1510,Wallet,Paid
673,1069,2024-05-17,1563,Card,Paid
674,885,2024-11-08,2150,Net Banking,Paid
675,6278,2025-06-09,1992,Card,Paid
676,4531,2024-09-07,1287,UPI,Paid
677,6380,2023-11-17,2147,UPI,Paid
678,11230,2023-03-31,1895,UPI,Late
679,11031,2024-07-27,597,UPI,Paid
680,3535,2023-11-12,2191,Wallet,Paid
681,10300,2023-04-21,1617,Card,Paid
682,10537,2024-07-28,1705,Net Banking,Paid
683,3086,2024-09-01,1544,Card,Paid
684,2843,2024-02-29,349,Card,Paid
685,9411,2024-05-03,1485,UPI,Paid
686,14476,2023-10-11,1659,Card,Late
687,5227,2023-05-16,1612,Net Banking,Paid
688,13251,2023-12-25,1658,Net Banking,Paid
689,5800,2025-05-28,1396,Card,Paid
690,7697,2024-05-02,1216,Net Banking,Late
691,635,2023-07-21,320,Wallet,Paid
692,14994,2024-01-05,1524,Wallet,Paid
693,3594,2024-05-07,1086,Card,Paid
694,8575,2023-07-30,1149,Net Banking,Paid
695,1467,2024-03-09,1292,Card,Paid
696,10124,2024-12-02,372,Wallet,Paid
697,10001,2024-06-05,1569,Card,Late
698,14486,2023-02-21,584,Card,Paid
699,6926,2023-02-09,1399,UPI,Late
700,41,2023-11-26,1176,Wallet,Paid
701,9480,2025-06-09,1769,UPI,Paid
702,2419,2023-03-02,1385,Card,Paid
703,463,2025-04-02,2243,Net Banking,Paid
704,3462,2025-01-25,1470,Card,Late
705,1842,2024-09-16,471,UPI,Paid
706,12027,2023-06-24,1565,Wallet,Paid
707,8544,2023-10-11,2361,Wallet,Late
708,12272,2024-01-01,954,Card,Paid
709,3627,2023-08-02,319,Net Banking,Paid
710,2171,2025-02-27,1663,Net Banking,Paid
711,13705,2024-01-05,2097,UPI,Paid
712,340,2023-04-15,2343,Net Banking,Paid
713,8746,2024-02-09,1215,Card,Late
714,10029,2025-03-15,2361,Wallet,Paid
715,551,2023-06-17,616,UPI,Paid
716,12354,2024-09-29,1762,Wallet,Paid
717,1088,2025-01-06,2174,Wallet,Late
718,4050,2023-10-30,2267,Card,Paid
719,5309,2023-03-04,1150,Wallet,Paid
720,11430,2023-08-23,727,Net Banking,Late
721,3394,2024-02-03,2266,UPI,Paid
722,13263,2024-11-25,617,Card,Paid
723,4355,2024-11-30,416,Wallet,Paid
724,2697,2024-02-06,783,Card,Paid
725,555,2024-05-14,1017,UPI,Paid
726,7639,2024-05-15,885,UPI,Paid
727,447,2023-03-03,1895,Card,Paid
728,2669,2024-12-25,2288,UPI,Paid
729,2954,2023-02-24,1098,Card,Paid
730,8549,2024-02-22,2232,Card,Late
731,3416,2024-03-03,405,Card,Failed
732,13179,2025-06-17,1207,Card,Paid
733,6176,2024-02-24,653,Net Banking,Paid
734,9284,2024-05-29,1055,UPI,Failed
735,1127,2024-01-01,1815,Net Banking,Paid
736,6791,2023-09-29,1315,UPI,Paid
737,10205,2024-07-18,528,UPI,Paid
738,3245,2023-02-24,420,Card,Paid
739,7982,2024-02-21,834,Net Banking,Paid
740,828,2025-04-07,1674,Wallet,Paid
741,2461,2024-04-09,2169,UPI,Late
742,1088,2024-05-06,449,Net Banking,Paid
743,14025,2023-02-24,1810,Card,Paid
744,12023,2024-10-19,596,UPI,Paid
745,4970,2025-02-10,902,Wallet,Paid
746,14510,2024-02-10,683,UPI,Paid
747,10114,2025-01-15,1616,UPI,Paid
748,13801,2024-10-10,1434,UPI,Paid
749,4188,2024-06-02,534,Net Banking,Paid
750,14548,2024-07-21,1402,Card,Paid
751,11434,2023-07-07,1745,Card,Paid
752,8004,2025-03-08,1416,Card,Paid
753,446,2024-06-14,1055,Net Banking,Paid
754,3066,2024-03-19,1128,Net Banking,Paid
755,8222,2023-02-27,693,Wallet,Paid
756,12575,2023-12-11,1680,Net Banking,Paid
757,681,2023-04-11,694,Card,Failed
758,2582,2023-04-29,1839,Card,Paid
759,5193,2023-05-04,614,Card,Paid
760,4105,2025-03-04,1803,Wallet,Paid
761,14495,2025-01-11,696,Wallet,Paid
762,2192,2025-03-13,752,Wallet,Paid
763,5014,2023-06-26,1729,Net Banking,Paid
764,750,2024-08-14,789,UPI,Paid
765,4214,2023-06-26,2485,UPI,Failed
766,9908,2023-11-14,790,Wallet,Late
767,11231,2023-08-31,1073,UPI,Paid
768,6285,2024-02-22,1913,Net Banking,Paid
769,10972,2023-09-10,1631,Net Banking,Paid
770,8061,2024-03-06,2098,Net Banking,Failed
771,497,2024-06-13,999,UPI,Paid
772,10419,2024-06-14,2014,Card,Late
773,14247,2024-06-02,2387,Net Banking,Paid
774,5248,2024-10-24,953,Card,Paid
775,5031,2023-03-08,1049,Card,Paid
776,14407,2023-01-03,1690,UPI,Late
777,6650,2024-05-08,1877,Wallet,Paid
778,2777,2025-03-31,1263,Card,Failed
779,5114,2024-06-24,1844,Net Banking,Paid
780,1456,2024-04-25,1037,Card,Paid
781,10305,2024-08-02,1711,Card,Paid
782,3122,2023-02-10,1947,Wallet,Paid
783,12718,2024-11-25,2350,UPI,Paid
784,291,2024-03-18,2322,Wallet,Paid
785,11071,2024-01-08,812,Card,Paid
786,13643,2024-12-06,1517,Card,Paid
787,2914,2023-09-13,2224,Net Banking,Late
788,8658,2024-04-07,1849,Net Banking,Failed
789,8223,2025-03-17,386,UPI,Paid
790,2108,2024-01-17,1768,Net Banking,Paid
791,784,2023-11-06,939,Net Banking,Paid
792,5939,2025-05-23,1747,Wallet,Late
793,3950,2023-01-13,1363,UPI,Paid
794,14302,2024-02-26,346,Card,Failed
795,3895,2023-09-04,1209,Net Banking,Paid
796,5117,2024-02-15,375,Net Banking,Paid
797,12581,2025-05-24,2083,Net Banking,Late
798,3097,2023-10-19,1040,UPI,Paid
799,8220,2023-01-28,1568,UPI,Failed
800,1944,2023-10-18,1901,Net Banking,Paid
801,3682,2024-12-22,775,Wallet,Paid
802,2325,2023-07-20,2285,UPI,Paid
803,13312,2023-04-27,729,UPI,Paid
804,7155,2025-02-08,2034,Card,Late
805,14219,2023-04-22,1315,Card,Failed
806,5173,2024-11-08,1232,Card,Paid
807,5625,2024-08-28,2282,Net Banking,Late
808,14171,2024-07-26,744,Net Banking,Paid
809,10825,2023-08-08,966,Net Banking,Paid
810,144,2025-01-01,1786,Wallet,Paid
811,3315,2024-02-25,2317,Card,Paid
812,4110,2025-01-06,2394,Card,Paid
813,10155,2023-08-17,302,Net Banking,Paid
814,3919,2024-03-30,2328,Net Banking,Paid
815,9174,2025-05-08,637,Wallet,Late
816,1834,2024-11-30,652,UPI,Paid
817,11606,2024-12-13,2311,Wallet,Failed
818,8702,2025-04-30,1042,Card,Paid
819,10201,2024-09-21,303,Net Banking,Paid
820,3926,2025-01-19,888,UPI,Paid
821,1219,2024-02-24,1730,Wallet,Paid
822,11111,2024-01-26,2096,UPI,Late
823,14366,2024-02-23,1274,Card,Late
824,5441,2024-11-16,851,UPI,Paid
825,3117,2023-09-18,1012,UPI,Paid
826,1139,2023-07-07,807,Wallet,Failed
827,7811,2023-12-09,1000,Wallet,Paid
828,7087,2023-06-29,1981,Wallet,Paid
829,6865,2023-11-24,1769,UPI,Paid
830,2017,2025-05-30,509,Card,Paid
831,4813,2024-11-08,926,Net Banking,Paid
832,4669,2023-04-03,438,UPI,Paid
833,6584,2024-02-23,2005,Card,Paid
834,9992,2023-03-29,1402,Net Banking,Paid
835,11040,2023-04-05,1965,Net Banking,Paid
836,6201,2025-01-08,1476,UPI,Paid
837,5018,2023-05-28,561,Net Banking,Paid
838,4166,2024-07-07,1096,UPI,Paid
839,9292,2023-04-06,1703,Wallet,Paid
840,8541,2023-07-23,1020,Wallet,Paid
841,8852,2024-12-09,1775,UPI,Paid
842,11373,2024-01-21,1222,UPI,Paid
843,397,2025-06-06,657,Net Banking,Paid
844,3245,2024-01-10,1147,Card,Paid
845,4469,2024-11-10,1952,UPI,Paid
846,12424,2025-06-12,2286,Net Banking,Paid
847,402,2023-12-31,788,Wallet,Paid
848,12698,2024-07-05,704,Net Banking,Late
849,1492,2025-03-20,1915,UPI,Paid
850,8481,2023-06-12,1604,Wallet,Paid
851,11784,2025-03-14,1179,Card,Failed
852,5744,2024-09-24,1348,Wallet,Late
853,7116,2025-04-21,2354,Net Banking,Paid
854,5186,2025-01-02,1591,Card,Paid
855,10384,2023-08-16,1564,Wallet,Paid
856,9727,2024-10-17,2238,UPI,Paid
857,7794,2025-05-31,511,Card,Paid
858,8811,2025-05-29,670,Card,Paid
859,6443,2024-12-31,1221,Net Banking,Late
860,8933,2025-01-11,1447,Card,Late
861,3211,2023-05-01,1172,Wallet,Paid
862,8657,2025-06-08,1393,Net Banking,Paid
863,9836,2024-10-30,353,Card,Paid
864,1782,2024-10-01,2341,UPI,Paid
865,12126,2023-12-20,1843,UPI,Paid
866,7212,2024-05-13,367,Wallet,Paid
867,10888,2024-10-12,1896,Net Banking,Paid
868,12247,2025-01-04,2461,UPI,Paid
869,13130,2023-07-05,2125,Net Banking,Paid
870,1094,2025-03-16,642,Net Banking,Late
871,6528,2025-01-29,1032,UPI,Paid
872,2172,2023-02-24,1372,Net Banking,Paid
873,13633,2025-01-14,856,UPI,Late
874,11387,2025-06-07,2429,Wallet,Paid
875,9675,2025-05-05,1090,UPI,Paid
876,10089,2024-12-24,590,Wallet,Paid
877,10455,2024-03-14,1756,Net Banking,Paid
878,11203,2025-04-12,389,Net Banking,Paid
879,205,2025-04-26,1945,Card,Paid
880,8724,2024-01-25,1050,Card,Late
881,6499,2023-12-08,564,UPI,Paid
882,1012,2023-12-24,1334,UPI,Paid
883,10801,2023-06-13,2171,Net Banking,Paid
884,5107,2025-03-09,1495,Wallet,Paid
885,4751,2024-12-17,1660,Wallet,Paid
886,8453,2024-05-04,1738,UPI,Late
887,425,2025-03-05,1775,Wallet,Paid
888,3669,2025-01-27,1809,Card,Paid
889,2097,2023-05-11,1264,Wallet,Failed
890,4334,2024-05-28,1989,UPI,Paid
891,8549,2024-07-30,301,Wallet,Paid
892,12491,2024-11-05,2085,Wallet,Paid
893,13511,2024-01-02,299,Net Banking,Late
894,10060,2024-12-01,2436,Net Banking,Paid
895,8516,2025-02-18,315,Card,Late
896,8471,2024-06-23,1523,Card,Paid
897,14362,2024-05-10,845,Wallet,Late
898,4912,2024-03-23,2321,UPI,Paid
899,13053,2025-02-04,1288,UPI,Paid
900,9794,2024-11-21,1744,Net Banking,Paid
901,6544,2023-08-03,345,Net Banking,Paid
902,7650,2023-04-19,405,Wallet,Paid
903,1867,2023-07-13,1635,Card,Late
904,4823,2024-03-25,705,UPI,Late
905,9139,2023-02-07,1963,Card,Paid
906,11799,2024-03-30,1811,Wallet,Late
907,4787,2024-08-06,2123,Net Banking,Paid
908,12150,2023-02-10,885,Wallet,Paid
909,8173,2024-09-10,681,Net Banking,Paid
910,5687,2025-06-06,2427,Net Banking,Paid
911,885,2025-04-17,2223,Net Banking,Paid
912,11870,2023-07-24,625,Net Banking,Paid
913,1383,2025-04-09,2456,Net Banking,Paid
914,5293,2023-12-01,1010,Net Banking,Failed
915,1620,2024-12-27,1182,UPI,Late
916,13648,2023-03-11,1926,Card,Paid
917,625,2023-02-15,891,Wallet,Paid
918,12555,2025-01-13,1856,Card,Paid
919,11182,2023-01-21,2133,Net Banking,Late
920,7391,2023-11-09,318,Card,Late
921,6714,2024-04-27,2395,Card,Paid
922,13722,2025-03-13,1934,Net Banking,Late
923,322,2024-01-02,2012,Net Banking,Paid
924,313,2023-11-10,1693,Card,Late
925,10319,2023-06-05,1126,Wallet,Paid
926,9133,2023-07-26,1381,Wallet,Paid
927,2294,2024-04-06,2309,Card,Paid
928,8941,2024-04-08,1050,Wallet,Paid
929,9317,2025-03-07,1435,UPI,Failed
930,4630,2023-10-27,1070,Wallet,Late
931,1818,2024-11-14,1104,UPI,Paid
932,11441,2025-04-22,2328,UPI,Paid
933,13636,2023-11-11,1033,Net Banking,Paid
934,6406,2023-01-06,546,Card,Late
935,11264,2023-02-17,526,Net Banking,Late
936,13334,2025-02-22,801,Card,Paid
937,3622,2023-07-01,1327,Net Banking,Paid
938,12311,2024-05-07,1993,UPI,Late
939,1369,2025-06-11,1278,UPI,Paid
940,7673,2024-02-19,389,Wallet,Late
941,14531,2023-04-08,1503,Card,Failed
942,2068,2024-05-20,1632,Wallet,Paid
943,5793,2024-10-20,321,UPI,Paid
944,6396,2024-08-26,1757,UPI,Failed
945,752,2023-07-08,375,UPI,Paid
946,7025,2023-07-27,2320,Card,Paid
947,3270,2023-06-21,1793,Net Banking,Paid
948,8832,2025-02-27,1161,Card,Paid
949,13772,2025-03-12,1657,UPI,Paid
950,9132,2024-04-14,872,Net Banking,Paid
951,14547,2024-03-15,1787,Card,Paid
952,7669,2023-02-13,1884,Wallet,Paid
953,7280,2024-10-23,889,UPI,Paid
954,8729,2024-12-08,1912,Wallet,Paid
955,12027,2025-01-12,2160,Card,Paid
956,4337,2025-04-26,612,Wallet,Paid
957,14257,2024-01-18,1372,UPI,Failed
958,13010,2024-07-07,309,Card,Paid
959,4495,2023-10-13,1430,Net Banking,Paid
960,7782,2024-04-13,1968,Wallet,Paid
961,8954,2024-01-01,1292,Card,Paid
962,10139,2024-10-16,651,Net Banking,Paid
963,8681,2024-09-12,650,UPI,Paid
964,1752,2023-09-16,1838,UPI,Paid
965,5227,2025-03-03,609,Card,Paid
966,14101,2025-01-11,825,Wallet,Paid
967,13800,2024-10-23,682,Wallet,Late
968,6629,2023-06-05,2146,Wallet,Late
969,9551,2023-01-05,2229,Wallet,Paid
970,1818,2023-02-16,1764,Card,Paid
971,14858,2023-07-23,603,UPI,Paid
972,7107,2025-04-04,464,Wallet,Paid
973,10205,2023-01-02,448,UPI,Paid
974,6054,2024-04-12,1205,Card,Paid
975,14903,2023-11-08,1492,UPI,Paid
976,9816,2023-08-05,1990,UPI,Paid
977,14184,2024-05-20,328,UPI,Late
978,507,2023-06-30,1905,Wallet,Paid
979,9760,2024-07-23,1918,UPI,Paid
980,346,2024-11-30,1945,UPI,Paid
981,2608,2024-01-06,715,UPI,Paid
982,1307,2023-02-10,1562,Card,Paid
983,3148,2023-09-20,1945,Net Banking,Paid
984,12320,2024-07-25,489,Wallet,Paid
985,2663,2025-05-24,2204,UPI,Paid
986,2743,2023-12-29,1994,Net Banking,Paid
987,2886,2024-03-18,1109,Wallet,Paid
988,2156,2024-05-16,641,Card,Paid
989,1933,2024-03-09,2234,Wallet,Paid
990,6322,2025-01-19,827,Net Banking,Paid
991,14047,2023-12-11,1447,Wallet,Paid
992,12434,2023-04-27,1373,Card,Paid
993,4765,2024-02-20,2273,Net Banking,Paid
994,14090,2025-04-27,815,Net Banking,Paid
995,3367,2025-02-08,1705,Wallet,Paid
996,5991,2023-03-19,1339,UPI,Late
997,9859,2023-09-16,1931,Wallet,Late
998,13299,2023-08-01,933,Net Banking,Paid
999,11245,2025-05-24,1808,Net Banking,Late
1000,1362,2025-02-21,1953,Card,Late
1001,4400,2025-02-22,1518,Net Banking,Paid
1002,11997,2023-05-08,1366,Card,Paid
1003,2730,2024-09-19,1883,Card,Paid
1004,12928,2025-01-07,375,UPI,Paid
1005,431,2024-10-27,781,Net Banking,Paid
1006,14490,2024-06-26,1544,UPI,Late
1007,7840,2023-12-08,1998,UPI,Paid
1008,11519,2023-06-26,381,Card,Paid
1009,9883,2023-10-12,2221,Wallet,Paid
1010,14155,2025-01-01,2043,UPI,Paid
1011,1142,2024-03-06,765,Net Banking,Paid
1012,14971,2024-02-05,1970,Wallet,Paid
1013,105,2024-02-20,1846,Card,Late
1014,5830,2024-01-25,972,Card,Paid
1015,14047,2025-06-05,923,Net Banking,Paid
1016,2824,2024-11-13,1141,Net Banking,Paid
1017,1525,2023-06-25,980,Card,Paid
1018,14956,2023-10-27,1674,Wallet,Paid
1019,14936,2024-02-08,372,Card,Paid
1020,10514,2023-11-20,417,Wallet,Paid
1021,14025,2023-12-05,943,Card,Paid
1022,14358,2023-02-09,1872,Net Banking,Paid
1023,11755,2023-08-03,1497,Card,Paid
1024,9589,2023-11-03,335,UPI,Paid
1025,14527,2024-08-05,1824,Wallet,Late
1026,12338,2023-11-08,873,UPI,Paid
1027,6730,2025-05-07,2374,Net Banking,Paid
1028,7041,2025-02-08,2039,UPI,Paid
1029,7043,2024-11-13,2360,Card,Paid
1030,4972,2025-05-22,1677,UPI,Paid
1031,3034,2023-02-10,1953,Net Banking,Late
1032,13240,2024-07-08,826,UPI,Paid
1033,13959,2024-07-11,880,Wallet,Paid
1034,14491,2024-05-04,1895,Wallet,Paid
1035,12303,2023-08-19,1275,Net Banking,Paid
1036,10839,2023-01-05,2337,Card,Late
1037,213,2024-09-09,662,Card,Paid
1038,9070,2023-12-10,890,Wallet,Paid
1039,11341,2025-03-24,1527,Wallet,Paid
1040,5280,2024-07-22,2300,UPI,Late
1041,9009,2023-07-18,1682,Card,Paid
1042,8788,2023-07-19,900,Wallet,Paid
1043,2672,2024-06-18,1025,UPI,Paid
1044,1477,2023-01-07,1815,UPI,Paid
1045,6560,2025-02-12,759,Net Banking,Paid
1046,3193,2023-03-30,1475,UPI,Late
1047,13621,2024-12-05,1744,Wallet,Paid
1048,6127,2023-12-19,2344,Wallet,Paid
1049,12649,2024-11-15,2121,UPI,Paid
1050,5468,2025-02-27,805,Card,Paid
1051,76,2024-04-21,2213,Card,Late
1052,5830,2024-12-19,2460,Wallet,Paid
1053,218,2024-09-05,630,UPI,Paid
1054,9681,2023-12-08,2084,UPI,Paid
1055,4900,2023-06-09,1390,Wallet,Paid
1056,12478,2024-02-26,551,Net Banking,Paid
1057,1930,2023-07-28,1196,UPI,Paid
1058,13402,2023-08-16,672,Net Banking,Paid
1059,336,2023-09-26,2098,Wallet,Paid
1060,8416,2023-10-21,2290,Wallet,Paid
1061,6780,2023-10-27,1681,UPI,Paid
1062,8590,2024-05-12,2309,Net Banking,Paid
1063,3443,2023-08-03,1891,Wallet,Paid
1064,10521,2024-03-28,1594,Wallet,Paid
1065,12993,2024-02-07,407,Card,Late
1066,10151,2024-09-23,1696,UPI,Paid
1067,14763,2023-04-19,2289,UPI,Paid
1068,5200,2023-12-03,1380,UPI,Paid
1069,8545,2023-03-23,2134,Net Banking,Paid
1070,10966,2025-03-04,1345,UPI,Paid
1071,14831,2024-04-01,1874,Wallet,Late
1072,5596,2024-03-19,2394,UPI,Paid
1073,9906,2025-04-06,1107,Net Banking,Paid
1074,13975,2023-04-20,717,Net Banking,Paid
1075,11520,2024-08-25,1926,Card,Late
1076,5250,2024-07-19,705,Card,Paid
1077,10127,2023-08-01,2395,Net Banking,Paid
1078,11379,2025-05-07,2111,Wallet,Paid
1079,10796,2025-05-06,1878,Card,Paid
1080,3756,2023-05-22,1508,Net Banking,Paid
1081,8255,2023-05-18,2328,UPI,Paid
1082,3439,2025-02-05,427,Card,Paid
1083,5285,2024-12-09,912,Wallet,Paid
1084,12037,2024-10-20,1553,UPI,Paid
1085,13600,2023-05-25,399,UPI,Late
1086,12759,2023-09-24,1692,Wallet,Paid
1087,7191,2023-10-29,1147,Card,Paid
1088,7521,2024-03-14,638,Wallet,Paid
1089,10438,2023-04-25,417,UPI,Paid
1090,9392,2024-06-27,2392,Card,Paid
1091,1569,2025-03-12,935,Card,Paid
1092,12278,2024-04-12,2313,UPI,Paid
1093,3817,2024-05-27,1377,Net Banking,Paid
1094,10516,2024-04-10,970,Card,Paid
1095,8834,2023-04-22,1801,Wallet,Paid
1096,12756,2023-08-02,770,Wallet,Paid
1097,2391,2024-07-27,1279,Card,Paid
1098,1907,2023-07-22,594,Net Banking,Paid
1099,8154,2024-04-07,518,Wallet,Paid
1100,14134,2023-04-29,2272,Wallet,Failed
1101,11418,2023-08-23,2111,Net Banking,Paid
1102,8322,2023-12-03,2480,Card,Paid
1103,9154,2024-12-18,2357,UPI,Paid
1104,8266,2025-05-05,493,Card,Paid
1105,7068,2024-06-13,2257,Card,Failed
1106,7183,2023-11-19,1219,Wallet,Paid
1107,594,2025-04-08,2284,UPI,Paid
1108,8679,2024-07-23,2336,Wallet,Paid
1109,9691,2023-11-23,1824,Net Banking,Paid
1110,1125,2023-01-18,952,Wallet,Paid
1111,2868,2024-08-10,2111,UPI,Paid
1112,11687,2023-08-06,528,Wallet,Paid
1113,8044,2024-01-08,2495,Wallet,Paid
1114,2508,2023-07-03,1343,Wallet,Paid
1115,4127,2023-10-26,721,Net Banking,Paid
1116,2121,2023-02-18,1890,Wallet,Paid
1117,8750,2024-01-03,1642,Net Banking,Failed
1118,3368,2025-04-10,2163,UPI,Paid
1119,7867,2025-06-16,2031,Net Banking,Late
1120,12058,2024-04-16,2258,Card,Paid
1121,2651,2025-02-14,836,Net Banking,Paid
1122,8720,2023-09-01,1908,Net Banking,Paid
1123,7554,2023-10-01,769,Wallet,Paid
1124,4817,2024-02-08,698,UPI,Paid
1125,8157,2023-04-15,1605,Net Banking,Paid
1126,10976,2023-01-07,823,Wallet,Failed
1127,1599,2023-05-23,1517,UPI,Paid
1128,9344,2025-03-17,2095,Wallet,Late
1129,10649,2025-01-27,599,UPI,Paid
1130,13251,2023-11-10,1542,Wallet,Paid
1131,10726,2024-02-06,1489,UPI,Paid
1132,1379,2024-11-06,2347,UPI,Paid
1133,10755,2023-12-28,1627,Card,Paid
1134,1179,2024-05-28,1044,Card,Paid
1135,5774,2025-05-06,658,Net Banking,Paid
1136,12833,2024-12-09,1124,Net Banking,Paid
1137,853,2023-04-26,2484,Wallet,Late
1138,11402,2024-08-01,2006,Net Banking,Paid
1139,4789,2023-08-08,1260,UPI,Paid
1140,2042,2024-10-10,989,UPI,Paid
1141,8657,2023-07-07,987,Card,Late
1142,4039,2025-02-02,2084,UPI,Paid
1143,13787,2024-10-03,724,UPI,Late
1144,8159,2024-08-20,450,Wallet,Paid
1145,9384,2024-12-07,1285,Card,Paid
1146,4578,2025-03-09,674,UPI,Late
1147,2840,2023-04-18,980,Card,Paid
1148,13450,2025-05-06,581,Net Banking,Paid
1149,4401,2024-02-22,1198,Net Banking,Paid
1150,12138,2024-10-04,713,Net Banking,Paid
1151,11937,2023-08-21,518,UPI,Paid
1152,11183,2024-06-22,2068,UPI,Paid
1153,781,2023-04-11,1066,UPI,Paid
1154,14508,2024-04-03,1663,Net Banking,Paid
1155,605,2024-06-14,1282,Wallet,Paid
1156,12571,2023-10-20,1341,UPI,Late
1157,75,2024-07-18,1309,UPI,Paid
1158,1866,2024-11-08,404,Net Banking,Paid
1159,7965,2023-08-10,2388,Card,Failed
1160,2284,2025-02-15,1638,Card,Paid
1161,10702,2025-05-18,737,Wallet,Late
1162,3285,2023-01-26,308,UPI,Paid
1163,2344,2023-08-29,2019,Wallet,Paid
1164,857,2023-12-05,919,UPI,Paid
1165,14471,2023-06-18,1480,Net Banking,Late
1166,8399,2023-08-04,1650,Card,Paid
1167,11976,2023-03-11,2405,Wallet,Late
1168,11621,2023-10-03,463,Wallet,Paid
1169,10070,2023-04-22,1006,Net Banking,Paid
1170,5965,2024-04-25,2351,Card,Paid
1171,14887,2024-05-11,2216,Net Banking,Paid
1172,5657,2023-04-02,2014,UPI,Paid
1173,6556,2023-10-29,544,Card,Paid
1174,12211,2025-01-31,2015,Wallet,Paid
1175,12800,2024-08-24,1675,Card,Paid
1176,7248,2025-05-12,2191,UPI,Paid
1177,2887,2023-08-19,1879,UPI,Paid
1178,2745,2024-02-08,641,UPI,Paid
1179,1478,2024-07-21,2380,Net Banking,Failed
1180,2191,2024-05-19,376,Card,Failed
1181,3811,2024-10-17,403,Wallet,Paid
1182,12925,2023-04-04,1186,UPI,Paid
1183,9474,2024-02-17,435,Card,Paid
1184,2956,2023-04-13,2111,UPI,Paid
1185,5710,2023-12-07,476,UPI,Paid
1186,10165,2023-08-03,1536,Net Banking,Paid
1187,1139,2025-01-31,2218,UPI,Paid
1188,12031,2023-02-23,2093,Net Banking,Failed
1189,9458,2024-07-16,1558,Card,Paid
1190,6972,2023-03-27,1656,Card,Paid
1191,1602,2024-05-12,1164,Card,Paid
1192,2475,2024-09-20,2280,Wallet,Failed
1193,2460,2024-01-26,1340,Wallet,Paid
1194,11013,2024-12-04,868,Net Banking,Paid
1195,5539,2024-06-09,1008,Card,Late
1196,3088,2025-04-11,875,Wallet,Paid
1197,294,2025-06-15,2323,Wallet,Paid
1198,12522,2023-07-29,1066,Net Banking,Paid
1199,611,2024-06-03,2251,Wallet,Paid
1200,8622,2024-11-21,617,UPI,Failed
1201,14206,2024-12-16,1881,UPI,Late
1202,12972,2023-05-14,2236,UPI,Paid
1203,940,2025-02-24,787,UPI,Paid
1204,12920,2023-08-21,1198,Net Banking,Paid
1205,3758,2025-03-19,1746,Net Banking,Paid
1206,2024,2023-03-10,1394,Card,Paid
1207,7924,2024-01-24,1693,Wallet,Paid
