usage_id,customer_id,month,data_usage_gb,call_minutes,sms_count
674,326,2024-09-04,43.68,1212,362
675,13512,2024-01-18,181.31,1518,266
676,9103,2024-05-10,151.16,865,53
677,8734,2024-05-02,469.72,1239,394
678,1643,2024-04-13,477.83,1908,152
679,12565,2024-01-08,23.79,2232,373
680,7860,2024-10-18,33.71,3146,438
681,4179,2024-07-07,381.87,1200,400
682,12366,2024-02-27,272.44,3088,38
683,9459,2024-12-29,227.77,1582,423
684,3003,2024-06-05,105.32,801,112
685,313,2024-02-18,346.54,1651,267
686,788,2024-06-24,312.76,1580,302
687,7054,2024-07-04,286.56,1040,413
688,8234,2024-09-19,311.4,1059,111
689,6606,2024-10-12,71.37,2052,467
690,6252,2024-04-07,184.57,147,25
691,12787,2024-03-29,327.37,1228,266
692,1565,2024-04-15,294.2,1112,139
693,6981,2024-12-23,198.71,1796,36
694,10077,2024-02-10,231.99,2594,415
695,11463,2024-11-30,407.35,2190,1
696,2038,2024-10-04,384.59,1300,449
697,7279,2024-03-11,143.48,174,351
698,14896,2024-01-03,137.74,1389,196
699,12667,2024-12-27,467.09,3636,349
700,3503,2024-07-23,438.58,2534,47
701,14364,2024-10-04,417.48,1014,385
702,9417,2024-07-28,197.08,478,69
703,1700,2024-11-29,484.34,3690,439
704,388,2024-09-25,8.53,615,80
705,6607,2024-07-04,398.27,2545,255
706,14319,2024-07-13,462.89,3561,177
707,12336,2024-10-21,424.55,375,172
708,6407,2024-11-18,335.45,3026,388
709,5010,2024-12-14,130.22,1042,298
710,2728,2024-12-26,12.55,1295,402
711,8033,2024-12-20,321.6,2893,446
712,6385,2024-02-27,368.44,2143,219
713,7544,2024-05-28,467.07,990,405
714,11078,2024-01-19,494.91,579,461
715,2415,2024-04-05,370.55,2878,89
716,13959,2024-11-16,71.34,384,84
717,12749,2024-03-10,282.63,2456,155
718,1244,2024-12-28,129.27,2844,163
719,1125,2024-07-19,392.08,1229,339
720,13387,2024-02-06,349.95,617,124
721,1241,2024-11-13,77.45,2400,208
722,11539,2024-03-09,107.28,2659,473
723,7975,2024-09-03,17.82,2442,431
724,6366,2024-09-12,194.2,3676,429
725,9064,2024-11-01,12.74,1852,197
726,13170,2024-12-15,323.42,774,3
727,14444,2024-09-22,128.63,2975,436
728,1255,2024-12-07,251.49,3299,182
729,13696,2024-06-28,335.41,2397,14
730,3878,2024-09-21,132.75,3754,151
731,5009,2024-08-15,469.14,1950,394
732,11113,2024-01-25,335.24,1215,353
733,173,2024-05-05,272.69,2942,69
734,2955,2024-01-02,455.88,625,323
735,8752,2024-04-17,33.98,2361,243
736,12263,2024-11-08,284.57,914,428
737,8777,2024-03-04,113.36,412,237
738,4020,2024-01-29,255.44,987,421
739,709,2024-09-28,463.53,283,432
740,7137,2024-01-31,95.26,707,403
741,9489,2024-09-24,314.33,2147,333
742,11343,2024-12-24,21.66,472,499
743,11206,2024-07-06,23.49,1580,12
744,8782,2024-01-28,325.05,50,396
745,3917,2024-02-26,188.11,3822,324
746,6542,2024-10-06,17.7,3048,233
747,12601,2024-06-10,265.14,669,435
748,6883,2024-04-23,422.79,3795,467
749,6391,2024-02-11,101.27,1999,220
750,12239,2024-03-03,441.43,2467,109
751,2086,2024-07-02,184.48,3531,324
752,3132,2024-07-18,325.61,69,323
753,7111,2024-01-27,61.21,1623,256
754,5277,2024-01-07,99.11,2501,111
755,11443,2024-01-05,212.63,802,383
756,10163,2024-09-08,135.35,1370,90
757,5569,2024-07-21,432.68,244,112
758,9615,2024-05-05,481.98,3447,25
759,7623,2024-12-19,324.93,3472,247
760,10673,2024-09-21,186.3,1580,380
761,703,2024-12-07,186.82,2404,50
762,5341,2024-05-21,362.49,484,263
763,12850,2024-05-02,45.72,3144,258
764,86,2024-08-20,332.5,2729,454
765,1796,2024-10-29,85.51,2294,452
766,4449,2024-03-02,153.41,387,376
767,9453,2024-11-05,491.51,1005,372
768,4379,2024-01-31,98.63,3225,193
769,5132,2024-10-27,108.35,805,103
770,1588,2024-06-13,350.72,2589,343
771,9080,2024-10-17,365.29,1950,493
772,5496,2024-02-13,206.65,39,39
773,11773,2024-02-22,398.36,561,161
774,6760,2024-08-16,140.68,1472,14
775,804,2024-04-10,470.15,504,110
776,1537,2024-07-07,292.44,1222,370
777,3413,2024-04-03,462.32,2959,57
778,833,2024-10-27,219.44,3021,297
779,9605,2024-09-05,234.36,2472,178
780,12008,2024-04-28,240.65,3542,13
781,9329,2024-12-02,479.29,3506,364
782,5742,2024-03-21,337.41,1381,42
783,5270,2024-01-04,30.33,3677,327
784,6498,2024-07-25,349.73,3008,261
785,19,2024-09-15,262.81,1744,179
786,7404,2024-01-30,361.34,3643,490
787,6913,2024-10-18,332.45,1635,248
788,2815,2024-06-13,39.36,1904,242
789,11418,2024-02-05,421.79,2969,14
790,857,2024-10-31,52.45,2807,122
791,139,2024-04-27,382.07,1406,269
792,10738,2024-12-11,339.2,1476,400
793,7519,2024-03-27,198.62,186,214
794,12370,2024-05-15,293.98,3925,404
795,10829,2024-07-24,174.58,2903,483
796,14226,2024-12-13,67.86,3954,92
797,12453,2024-07-30,435.77,2559,205
798,2256,2024-09-10,414.64,2965,335
799,13867,2024-06-21,390.43,1864,67
800,5202,2024-02-01,108.73,3164,245
801,12602,2024-03-16,13.0,2089,14
802,2966,2024-09-11,83.44,1401,280
803,12440,2024-03-02,59.93,2173,364
804,2917,2024-08-06,26.88,1120,6
805,13756,2024-07-14,457.55,2752,402
806,4315,2024-06-07,238.55,549,196
807,8869,2024-02-03,279.92,1285,286
808,9930,2024-10-23,83.39,1779,275
809,9626,2024-10-21,120.67,2942,386
810,5478,2024-05-12,189.0,2829,245
811,13902,2024-08-02,404.88,2041,128
812,4278,2024-08-19,431.05,3274,67
813,5741,2024-12-10,36.12,1175,389
814,2899,2024-07-18,226.74,24,210
815,6904,2024-04-09,379.21,2825,210
816,5588,2024-10-02,30.26,940,96
817,14049,2024-04-04,433.52,2733,341
818,9875,2024-03-27,42.35,2433,157
819,6337,2024-03-24,177.51,1446,51
820,11083,2024-09-23,18.81,53,82
821,1392,2024-06-10,449.61,169,363
822,3581,2024-04-16,258.78,2643,462
823,5175,2024-05-25,398.15,675,80
824,11363,2024-05-30,69.11,92,441
825,2481,2024-06-27,103.87,113,144
826,11502,2024-01-09,489.15,1522,309
827,8833,2024-07-19,127.28,1578,207
828,1311,2024-03-16,13.49,2829,361
829,11103,2024-12-21,283.05,746,128
830,8317,2024-09-25,293.68,3202,298
831,8716,2024-11-01,398.43,1873,31
832,12505,2024-12-29,135.91,3988,348
833,5801,2024-02-16,487.14,2362,453
834,5591,2024-04-12,236.52,3365,352
835,4361,2024-03-31,432.4,3458,431
836,10658,2024-09-04,14.0,2220,176
837,5182,2024-09-03,258.2,1195,333
838,8481,2024-07-17,72.84,2106,435
839,7109,2024-10-29,260.11,685,233
840,10707,2024-09-27,83.01,879,267
841,9239,2024-10-10,130.41,538,4
842,4398,2024-09-29,349.74,3546,242
843,6011,2024-09-16,200.3,969,46
844,12001,2024-06-11,468.81,565,258
845,4120,2024-07-16,236.47,525,457
846,7929,2024-09-18,138.37,1912,40
847,5660,2024-07-31,50.43,2171,433
848,9389,2024-04-18,59.64,1572,391
849,12747,2024-08-14,120.04,669,149
850,6342,2024-01-29,449.42,899,333
851,9621,2024-12-23,23.3,2616,183
852,13196,2024-07-02,440.26,1892,28
853,6361,2024-01-14,218.15,39,452
854,8905,2024-07-01,20.79,520,266
855,12752,2024-07-13,460.43,3580,60
856,11938,2024-04-07,224.42,2317,34
857,10226,2024-07-13,439.03,2729,37
858,3700,2024-06-22,312.47,3290,419
859,11552,2024-05-09,147.3,2316,137
860,4356,2024-02-21,360.82,3922,430
861,1234,2024-04-14,387.98,3241,238
862,13788,2024-03-14,350.43,200,58
863,561,2024-12-26,3.98,3063,368
864,477,2024-11-05,177.53,2375,48
865,3057,2024-08-28,274.21,1324,215
866,44,2024-12-17,449.3,208,45
867,1185,2024-11-15,24.44,2915,410
868,338,2024-03-19,140.14,2694,396
869,5944,2024-06-09,458.2,3152,409
870,3840,2024-01-29,307.07,2715,0
871,10694,2024-09-06,203.46,2713,449
872,13579,2024-09-08,110.41,2374,75
873,4396,2024-09-18,326.58,3135,463
874,13962,2024-12-09,114.41,2767,329
875,5642,2024-03-19,324.09,1537,326
876,11677,2024-02-20,7.78,2673,410
877,3567,2024-01-13,405.8,252,250
878,4540,2024-05-12,382.28,3634,119
879,5513,2024-06-28,444.7,2855,7
880,9537,2024-04-18,462.25,40,71
881,5637,2024-07-24,479.98,3907,235
882,11507,2024-06-03,73.49,2765,262
883,9717,2024-11-20,81.4,3067,213
884,7036,2024-04-07,190.1,1493,437
885,1516,2024-09-12,236.09,3002,117
886,14596,2024-05-21,21.05,3726,212
887,5189,2024-10-01,447.26,3181,217
888,12938,2024-07-11,7.81,3074,367
889,738,2024-11-19,449.25,3511,222
890,13256,2024-01-31,156.87,3529,202
891,12114,2024-04-06,254.66,2167,164
892,1041,2024-10-13,30.15,167,379
893,12506,2024-04-09,131.53,2657,256
894,9290,2024-06-29,108.03,23,112
895,5444,2024-05-15,315.01,3605,360
896,2349,2024-10-29,47.39,3510,219
897,2863,2024-09-03,431.55,3606,309
898,8232,2024-07-07,390.63,2683,279
899,14939,2024-05-11,448.78,3583,266
900,12080,2024-01-30,371.9,1054,282
901,5876,2024-08-21,253.27,1632,190
902,6993,2024-06-02,39.12,2471,50
903,1933,2024-09-20,307.2,2853,290
904,3277,2024-04-23,202.22,900,39
905,2987,2024-11-17,190.68,1713,301
906,9429,2024-01-01,252.47,2161,314
907,4225,2024-01-25,161.88,1456,98
908,949,2024-05-21,130.4,262,122
909,8886,2024-08-03,314.05,2999,198
910,1643,2024-09-08,248.57,3196,242
911,60,2024-08-12,465.58,3645,464
912,8938,2024-10-03,10.58,3138,121
913,12581,2024-10-16,460.6,2006,253
914,14116,2024-06-14,85.28,3673,342
915,9550,2024-10-13,238.14,2176,418
916,8075,2024-02-03,66.52,3989,168
917,14050,2024-07-02,320.15,181,62
918,11257,2024-02-10,441.61,2095,251
919,8237,2024-08-17,487.49,2802,254
920,5264,2024-05-11,426.42,2831,28
921,14933,2024-08-26,204.95,2441,350
922,9758,2024-08-13,101.54,1115,381
923,5808,2024-04-17,445.52,133,252
924,10790,2024-07-28,130.64,2787,194
925,4428,2024-02-28,345.49,248,183
926,5081,2024-07-29,22.26,189,133
927,7094,2024-03-09,85.82,1514,19
928,10629,2024-03-21,490.08,2055,105
929,2386,2024-05-05,375.36,1976,131
930,14070,2024-08-21,464.56,2895,172
931,11509,2024-03-23,413.01,1816,403
932,121,2024-03-12,295.02,1636,136
933,9466,2024-07-09,76.97,876,392
934,2421,2024-02-18,63.84,2499,157
935,571,2024-02-02,372.87,1258,188
936,14988,2024-12-15,254.38,2475,120
937,3970,2024-10-31,453.52,1178,223
938,13664,2024-10-20,161.72,2787,312
939,4009,2024-08-14,432.32,345,408
940,4363,2024-06-19,66.26,3665,310
941,13782,2024-07-21,295.12,212,60
942,2412,2024-02-18,449.34,1031,48
943,6433,2024-12-19,186.23,742,292
944,1387,2024-09-22,86.96,1997,380
945,14167,2024-01-12,386.82,1587,374
946,541,2024-12-18,435.85,1041,112
947,10929,2024-11-20,37.1,3445,356
948,808,2024-02-27,167.03,794,280
949,9433,2024-01-17,328.49,1648,26
950,11278,2024-10-23,346.09,3915,117
951,13619,2024-03-02,393.91,2379,50
952,7952,2024-03-24,271.42,1739,286
953,5412,2024-10-29,176.93,892,286
954,4737,2024-11-19,266.43,3311,13
955,1214,2024-12-19,496.65,1562,70
956,13759,2024-10-14,205.48,733,6
957,5019,2024-09-18,134.7,1896,86
958,4941,2024-04-03,164.79,3244,120
959,6849,2024-06-03,229.24,2650,280
960,6340,2024-10-07,49.22,2060,119
961,5871,2024-07-14,354.35,2251,37
962,1573,2024-11-18,362.64,490,346
963,4720,2024-09-03,5.25,2656,83
964,1738,2024-05-18,251.03,3080,293
965,5942,2024-10-15,387.27,1533,484
966,4454,2024-07-14,188.16,464,235
967,906,2024-12-18,322.21,2894,437
968,7657,2024-07-15,227.03,3469,231
969,14558,2024-02-27,330.34,488,180
970,8136,2024-03-13,268.04,2471,1
971,1487,2024-04-06,349.55,1508,137
972,8958,2024-01-23,321.49,1778,285
973,2898,2024-02-04,14.43,2435,315
974,9686,2024-01-17,368.01,3200,346
975,13349,2024-04-08,189.84,2311,499
976,14998,2024-09-29,339.47,443,373
977,6308,2024-02-21,412.32,916,472
978,4744,2024-02-20,436.47,3625,478
979,1547,2024-02-25,326.56,212,430
980,8160,2024-06-11,421.62,3940,441
981,13688,2024-09-18,37.44,420,289
982,11617,2024-06-10,124.99,73,378
983,7609,2024-03-05,120.68,1977,426
984,10872,2024-03-05,411.3,1770,456
985,3073,2024-04-29,112.93,1037,447
986,14500,2024-08-07,286.48,2532,131
987,12969,2024-06-05,136.03,3329,410
988,1178,2024-12-06,274.46,1058,255
989,10356,2024-05-13,165.61,1274,68
990,1765,2024-10-19,101.74,3529,470
991,14957,2024-05-23,160.55,2333,433
992,6624,2024-12-29,192.14,2768,136
993,3240,2024-03-17,108.36,2250,350
994,1869,2024-12-17,27.78,2800,384
995,6571,2024-06-23,157.24,249,468
996,2310,2024-11-21,454.94,1918,65
997,5664,2024-11-29,17.37,3516,445
998,6486,2024-02-23,438.54,1102,259
999,1085,2024-07-16,165.77,1048,267
1000,10060,2024-09-20,471.49,2225,139
1001,950,2024-10-21,266.51,2192,208
1002,12801,2024-07-22,139.24,486,22
1003,2070,2024-01-11,215.48,302,132
1004,8494,2024-08-26,392.79,3347,483
1005,305,2024-09-03,489.64,864,13
1006,11147,2024-10-05,53.31,59,182
1007,6846,2024-12-02,207.07,1339,477
1008,13184,2024-02-21,367.18,708,15
1009,5651,2024-10-29,437.17,3940,187
1010,6376,2024-01-21,87.04,3097,171
1011,3786,2024-12-12,155.36,2999,85
1012,14959,2024-03-25,158.72,3342,271
1013,13933,2024-11-27,247.65,2345,446
1014,5238,2024-05-30,409.86,3760,193
1015,12054,2024-07-31,117.58,3090,239
1016,233,2024-09-12,412.81,2532,200
1017,9727,2024-05-14,226.92,2548,479
1018,2545,2024-03-05,483.09,1442,141
1019,2342,2024-01-19,171.11,1276,105
1020,2848,2024-12-22,147.46,688,405
1021,1304,2024-10-06,66.34,1243,229
1022,14771,2024-01-12,374.96,3203,208
1023,3365,2024-03-27,47.1,2461,75
1024,11412,2024-01-18,161.92,2230,32
1025,5750,2024-10-14,252.97,3135,334
1026,1127,2024-11-23,247.28,2861,474
1027,11082,2024-12-07,339.3,967,385
1028,11582,2024-10-30,299.75,1861,425
1029,508,2024-02-24,143.82,773,260
1030,11750,2024-07-24,35.16,2862,371
1031,10610,2024-07-31,230.45,2747,394
1032,4054,2024-10-02,213.1,2813,477
1033,9429,2024-04-21,273.95,148,264
1034,10102,2024-05-05,267.9,400,176
1035,11739,2024-09-25,474.7,2121,280
1036,9370,2024-06-19,438.22,1573,348
1037,13724,2024-08-11,467.36,298,246
1038,2197,2024-07-31,343.08,2968,43
1039,12684,2024-08-21,284.17,130,408
1040,8191,2024-04-02,241.27,766,454
1041,14225,2024-12-14,414.03,2497,193
1042,10444,2024-08-19,491.64,2843,369
1043,5592,2024-09-20,79.03,1560,408
1044,2914,2024-01-25,7.67,1239,29
1045,13003,2024-10-30,361.99,646,111
1046,13145,2024-10-20,36.75,2596,312
1047,1482,2024-05-12,226.26,3653,310
1048,10103,2024-02-14,447.21,3814,280
1049,2270,2024-02-22,116.99,2172,355
1050,5206,2024-05-11,83.45,944,265
1051,1782,2024-09-23,484.35,2003,381
1052,1080,2024-07-18,306.63,2240,331
1053,4934,2024-09-07,153.61,3418,33
1054,7519,2024-09-02,256.94,1048,254
1055,5672,2024-12-12,180.12,1659,242
1056,12847,2024-09-26,97.05,1012,473
1057,4362,2024-12-25,58.68,3497,310
1058,14983,2024-03-11,60.05,561,106
1059,5401,2024-12-02,251.59,3899,232
1060,3983,2024-02-29,387.94,2920,309
1061,8932,2024-04-01,408.22,566,296
1062,6407,2024-06-11,427.09,3544,476
1063,8329,2024-07-01,362.56,2765,177
1064,1329,2024-09-29,214.6,365,140
1065,2043,2024-10-13,360.87,2713,325
1066,4741,2024-02-03,312.32,829,92
1067,266,2024-12-12,79.51,2110,29
1068,2220,2024-09-01,116.73,1587,388
1069,14636,2024-09-03,75.49,543,427
1070,3702,2024-05-03,311.87,3016,491
1071,7504,2024-12-23,351.42,3266,227
1072,12007,2024-11-14,85.33,3052,363
1073,14616,2024-07-13,160.05,1619,64
1074,3284,2024-07-24,435.88,2591,69
1075,3260,2024-11-23,469.64,3219,81
1076,11742,2024-07-15,382.4,3044,414
1077,2896,2024-12-09,95.99,2019,363
1078,13027,2024-08-30,32.37,1560,102
1079,6568,2024-07-24,99.26,1618,215
1080,3531,2024-01-02,317.75,2714,10
1081,2480,2024-07-31,461.27,153,391
1082,11543,2024-10-27,43.39,3348,94
1083,5699,2024-10-10,128.38,3179,154
1084,12614,2024-01-01,123.47,2131,236
1085,10897,2024-02-12,224.93,2226,435
1086,3587,2024-11-02,345.06,2736,378
1087,3253,2024-03-21,88.05,3364,476
1088,7541,2024-05-07,186.48,1552,111
1089,11943,2024-12-26,361.52,754,418
1090,4189,2024-06-10,68.63,1629,101
1091,12146,2024-07-03,354.4,831,290
1092,2111,2024-11-11,488.84,3863,455
1093,10130,2024-12-07,257.53,3063,48
1094,12373,2024-08-29,91.9,3313,58
1095,769,2024-11-06,336.21,320,309
1096,10500,2024-06-12,90.92,1914,50
1097,5223,2024-11-23,199.28,146,62
1098,2156,2024-07-13,355.41,1076,305
1099,12100,2024-08-17,74.39,3752,21
1100,1037,2024-11-29,274.86,3255,180
1101,1754,2024-08-28,414.9,3148,32
1102,6954,2024-07-18,334.81,1351,53
1103,1678,2024-08-13,171.42,2426,359
1104,7270,2024-12-17,162.5,2218,324
1105,2901,2024-07-23,453.91,414,0
1106,3332,2024-02-02,382.48,2936,293
1107,14081,2024-02-12,283.99,1346,443
1108,14130,2024-10-28,69.14,442,358
1109,6139,2024-03-21,431.89,484,366
1110,14303,2024-08-26,290.74,1417,461
1111,978,2024-06-04,232.43,3542,281
1112,1679,2024-03-31,261.25,2217,374
1113,13015,2024-06-17,71.83,2220,246
1114,14213,2024-10-01,486.61,3681,230
1115,1337,2024-10-09,68.09,959,431
1116,5858,2024-02-14,456.21,1097,271
1117,925,2024-06-06,314.45,2642,287
1118,11279,2024-10-14,423.27,3741,363
1119,211,2024-02-13,105.1,908,81
1120,13668,2024-03-08,320.38,3396,73
1121,1815,2024-01-12,341.97,784,79
1122,6596,2024-11-01,60.85,3044,252
1123,11987,2024-12-17,422.58,233,201
1124,1035,2024-11-16,498.79,25,83
1125,10235,2024-01-13,200.21,1202,101
1126,2648,2024-06-01,306.37,3618,12
1127,5734,2024-04-15,453.56,3726,313
1128,10318,2024-03-13,172.41,1156,429
1129,3334,2024-08-25,226.9,451,127
1130,8533,2024-09-17,392.08,154,359
1131,14597,2024-06-05,115.07,2457,339
1132,9251,2024-04-24,48.1,3604,339
1133,6776,2024-09-08,174.88,380,294
1134,7745,2024-07-01,365.92,1179,382
1135,3041,2024-05-26,130.08,350,143
1136,7020,2024-12-24,157.02,1232,110
1137,3358,2024-07-19,495.7,1598,339
1138,6674,2024-01-17,354.36,1748,19
1139,10891,2024-08-13,240.58,3481,208
1140,3218,2024-07-27,355.98,1215,137
1141,3737,2024-08-01,216.73,371,179
1142,9857,2024-10-04,180.95,3958,415
1143,1670,2024-07-07,331.44,1406,160
1144,12675,2024-04-20,146.93,372,106
1145,10000,2024-08-10,272.7,3235,155
1146,4178,2024-03-17,74.73,2503,406
1147,13762,2024-08-30,388.6,3869,191
1148,13816,2024-07-22,313.92,2954,51
1149,8097,2024-06-05,456.87,2631,359
1150,11478,2024-10-15,182.97,913,342
1151,7859,2024-05-17,194.1,1055,96
1152,8305,2024-05-29,373.65,2398,352
1153,8833,2024-08-24,155.96,3490,340
1154,13416,2024-07-21,26.89,3666,233
1155,7268,2024-12-09,427.92,3413,199
1156,13459,2024-04-29,123.45,1352,155
1157,13259,2024-07-14,290.33,3167,355
1158,5706,2024-08-25,425.95,2452,416
1159,11931,2024-11-23,22.99,1136,165
1160,9707,2024-07-28,38.55,624,77
1161,204,2024-08-05,214.24,1660,108
1162,4591,2024-10-19,440.27,2701,476
1163,1445,2024-05-21,399.45,1247,233
1164,5686,2024-11-09,474.72,1350,127
1165,8048,2024-05-23,479.55,2765,337
1166,14689,2024-12-01,362.58,280,177
1167,7635,2024-03-22,297.82,72,249
1168,12256,2024-09-16,229.94,1884,288
1169,1565,2024-12-29,310.25,3106,216
1170,5387,2024-02-17,103.93,3964,138
1171,2900,2024-11-30,18.12,3648,230
1172,769,2024-04-28,465.8,3069,476
1173,5626,2024-05-15,122.18,2902,401
1174,13996,2024-09-30,418.32,3186,200
1175,14258,2024-09-26,427.28,1173,465
1176,2893,2024-02-10,425.27,2568,277
1177,11979,2024-07-02,216.28,2072,268
1178,6700,2024-08-09,283.0,2692,39
1179,8914,2024-11-14,310.98,2637,44
1180,9833,2024-10-26,462.3,3028,101
1181,10560,2024-08-11,488.02,258,319
1182,10454,2024-10-14,424.74,1404,396
1183,3536,2024-06-01,426.04,3692,384
1184,11586,2024-11-01,486.76,2658,296
1185,12084,2024-12-02,168.33,2999,410
1186,14422,2024-02-02,73.97,3886,374
1187,9704,2024-09-19,28.97,3845,290
1188,11319,2024-09-07,466.28,2242,185
1189,13339,2024-06-20,456.0,1477,423
1190,6582,2024-10-15,153.07,1762,341
1191,12365,2024-03-12,162.42,2422,58
1192,9183,2024-09-14,12.63,1580,70
1193,5859,2024-12-27,19.79,2033,94
1194,8757,2024-02-19,75.41,1674,165
1195,7066,2024-08-01,299.78,1518,314
1196,11768,2024-06-22,378.71,3720,480
1197,9560,2024-04-16,37.71,3012,358
1198,684,2024-06-05,415.69,2364,213
1199,4311,2024-03-22,449.68,3428,211
1200,13817,2024-01-08,389.52,1485,144
1201,2922,2024-11-20,243.98,2772,435
1202,1506,2024-11-14,138.71,3027,188
1203,390,2024-08-30,349.24,3651,36
1204,14965,2024-03-14,197.41,3027,407
1205,2994,2024-05-11,197.63,167,295
1206,6575,2024-03-16,128.56,2377,482
1207,13621,2024-10-07,177.58,1270,215
1208,14081,2024-02-05,430.08,543,218
1209,10651,2024-06-30,40.77,2706,306
1210,3824,2024-06-03,53.43,1113,390
1211,7,2024-09-25,300.81,1803,371
1212,4409,2024-06-26,325.54,2859,159
1213,7678,2024-06-08,297.7,866,157
1214,4101,2024-07-16,104.93,2332,257
1215,5872,2024-11-18,313.9,109,60
1216,1552,2024-02-24,93.84,685,191
1217,2349,2024-12-13,434.96,1023,192
1218,2454,2024-09-30,398.11,3938,0
1219,8642,2024-10-13,283.13,3672,480
1220,3825,2024-05-03,76.84,2950,213
1221,12801,2024-07-17,407.72,2052,77
1222,5275,2024-12-28,489.5,764,21
1223,10659,2024-07-06,393.63,1169,322
1224,5570,2024-01-19,388.23,1376,101
1225,11177,2024-12-26,242.63,279,9
1226,13611,2024-06-30,45.81,3177,315
1227,10503,2024-11-26,102.49,2925,315
1228,12142,2024-10-26,424.23,1512,433
1229,13567,2024-05-15,82.18,832,136
1230,14948,2024-10-31,207.54,1722,270
1231,12082,2024-12-06,115.49,473,486
1232,5662,2024-12-10,409.67,2963,195
1233,1209,2024-05-31,126.34,858,169
1234,5129,2024-01-06,212.97,588,162
1235,1595,2024-04-23,44.58,3026,10
1236,8398,2024-06-20,376.81,573,8
1237,8808,2024-08-28,78.43,1076,90
1238,14172,2024-08-19,482.72,922,136
1239,6672,2024-12-08,280.59,176,59
1240,1816,2024-06-29,367.05,627,484
1241,7010,2024-07-24,407.41,3077,349
1242,2638,2024-04-25,12.5,3668,482
1243,4339,2024-04-18,227.94,2251,33
1244,5908,2024-01-23,192.43,812,301
1245,5651,2024-10-25,283.92,3432,276
1246,5739,2024-08-04,125.0,1744,496
1247,14608,2024-01-03,169.74,1319,267
1248,6498,2024-05-14,120.37,618,475
1249,9216,2024-05-18,346.42,997,66
1250,1606,2024-01-30,154.57,509,402
1251,14828,2024-11-16,89.97,3278,457
1252,1555,2024-12-27,412.65,785,345
1253,11443,2024-04-03,434.83,3482,223
1254,9701,2024-01-27,463.32,3117,399
1255,3011,2024-06-16,409.64,518,159
1256,12876,2024-11-23,385.65,729,408
1257,14945,2024-11-30,9.99,3291,39
1258,3030,2024-09-13,254.25,2153,148
1259,12591,2024-11-20,5.83,1991,77
1260,11335,2024-07-03,197.5,1537,83
1261,7544,2024-03-24,357.98,747,471
1262,3846,2024-12-05,28.72,2167,171
1263,399,2024-10-14,80.73,2909,184
